step,episode,episode_return,episode_wue,episode_fair_std,episode_worst_outage_h,loss,epsilon,eval_return
190512,1134,-53.3688,83629.60,0.00774,40.00,0.028782,0.0500,
190680,1135,-51.2525,69702.38,0.01863,37.75,0.027443,0.0500,
190848,1136,-58.1624,78793.02,0.03154,47.00,0.041481,0.0500,
191016,1137,-46.8565,73121.08,0.01739,38.75,0.032588,0.0500,
191184,1138,-53.4857,71308.25,0.02737,42.00,0.032964,0.0500,
191352,1139,-53.3917,72803.66,0.03040,39.75,0.037785,0.0500,
191520,1140,-55.4649,69166.80,0.03222,39.50,0.103909,0.0500,
191688,1141,-51.7293,75416.84,0.01954,39.00,0.019862,0.0500,
191856,1142,-94.9100,193737.47,0.06683,102.00,0.024539,0.0500,
192024,1143,-82.5459,163166.51,0.03997,75.25,0.029100,0.0500,
192192,1144,-49.0772,69814.06,0.01553,34.50,0.037414,0.0500,
192360,1145,-47.7534,72014.77,0.01726,37.00,0.026948,0.0500,
192528,1146,-82.2899,154463.02,0.05181,78.75,0.049651,0.0500,
192696,1147,-49.3358,72107.97,0.04769,48.50,0.114350,0.0500,
192864,1148,-56.5187,67629.28,0.05174,45.50,0.032209,0.0500,
193032,1149,-53.3929,71999.85,0.04601,42.50,0.088094,0.0500,
193200,1150,-88.9949,182212.36,0.06538,91.75,0.031185,0.0500,
193368,1151,-92.2332,189800.82,0.05805,96.00,0.037430,0.0500,
193536,1152,-98.3668,184635.07,0.06966,95.50,0.018561,0.0500,
193704,1153,-103.2539,204800.98,0.06448,107.25,0.031889,0.0500,
193872,1154,-45.4989,74504.35,0.01075,35.75,0.028146,0.0500,
194040,1155,-54.9262,78875.31,0.01209,39.75,0.028628,0.0500,
194208,1156,-87.0701,163795.19,0.04831,80.00,0.019593,0.0500,
194376,1157,-48.3225,69183.96,0.02159,38.25,0.032631,0.0500,
194544,1158,-61.6760,68327.93,0.02346,37.75,0.080508,0.0500,
194712,1159,-53.0411,74357.05,0.02849,38.50,0.018095,0.0500,
194880,1160,-65.4981,90943.86,0.03543,50.50,0.038107,0.0500,
195000,1160,,,,,,,-69.1623
195048,1161,-54.3959,64985.08,0.02958,36.25,0.033837,0.0500,
195216,1162,-88.1791,170434.58,0.02992,81.50,0.019347,0.0500,
195384,1163,-49.4041,67926.78,0.01977,34.75,0.028563,0.0500,
195552,1164,-85.4704,163442.80,0.01679,73.50,0.047766,0.0500,
195720,1165,-66.2302,102124.45,0.03303,58.75,0.035143,0.0500,
195888,1166,-51.3809,67746.96,0.03480,41.50,0.028788,0.0500,
196056,1167,-46.4198,70028.32,0.01560,36.50,0.028174,0.0500,
196224,1168,-52.0002,82241.22,0.01198,39.00,0.020225,0.0500,
196392,1169,-80.0076,164080.20,0.03110,75.75,0.031492,0.0500,
196560,1170,-58.3033,103397.70,0.02488,55.50,0.024616,0.0500,
196728,1171,-82.0168,162107.94,0.03399,77.00,0.029015,0.0500,
196896,1172,-85.0995,166034.77,0.02461,75.00,0.023683,0.0500,
197064,1173,-48.8230,71081.48,0.02763,39.25,0.032833,0.0500,
197232,1174,-65.0225,91055.87,0.02623,46.50,0.024943,0.0500,
197400,1175,-49.7849,64434.75,0.02092,35.25,0.029105,0.0500,
197568,1176,-50.8683,84013.82,0.01986,42.00,0.034734,0.0500,
197736,1177,-47.5337,72002.36,0.02790,41.00,0.021558,0.0500,
197904,1178,-79.9232,156940.27,0.02103,73.75,0.024596,0.0500,
198072,1179,-50.4421,68949.10,0.04066,45.25,0.023860,0.0500,
198240,1180,-53.1187,63645.42,0.03419,38.00,0.027327,0.0500,
198408,1181,-51.7004,75286.86,0.02264,41.50,0.025188,0.0500,
198576,1182,-81.3791,137500.45,0.02039,65.25,0.017551,0.0500,
198744,1183,-50.1611,74861.74,0.03305,42.75,0.044016,0.0500,
198912,1184,-50.3637,81411.49,0.03934,48.00,0.030988,0.0500,
199080,1185,-86.9969,167554.32,0.04973,89.50,0.023690,0.0500,
199248,1186,-80.5110,155873.60,0.03516,77.25,0.122601,0.0500,
199416,1187,-69.8339,104174.25,0.04388,62.75,0.032396,0.0500,
199584,1188,-52.3377,69624.54,0.03323,42.75,0.089027,0.0500,
199752,1189,-48.7374,70467.68,0.02260,38.75,0.035210,0.0500,
199920,1190,-50.0161,69217.00,0.05219,48.50,0.052279,0.0500,
200000,1190,,,,,,,-62.8211
